Most Common Modern Characters
8516,鬚,鬚,xu1,
8517,鬿,鬿,qi2,
8518,鮌,鮌,gun3,
8519,鯁,鯁,geng3,
8520,鱻,鱻,xian1,
8521,鶚,鶚,e4,
8522,鷫,鷫,su4,
8523,鹖,鹖,he2,
8524,磩,磩,qi4,
8525,磭,磭,chuo4,
8526,稌,稌,tu2,
8527,穃,穃,rong4,
8528,綂,綂,tong3,
8529,膥,膥,cen1,
8530,膱,膱,zhi2,
8531,臿,臿,cha1,
8532,艎,艎,huang2,
8533,苃,苃,you3,
8534,茍,茍,ji4,
8535,蒟,蒟,ju3,
8536,藣,藣,bei1,
8537,虈,虈,xiao1,
8538,蜐,蜐,jie2,
8539,訅,訅,qiu2,
8540,詭,詭,gui3,
8541,讈,讈,li4,
8542,貿,貿,mao4,
8543,趷,趷,ke1,
8544,蹌,蹌,qiang1,
8545,蹹,蹹,ta2,
8546,鈰,鈰,shi4,
8547,銑,銑,xi3,
8548,鋫,鋫,li2,
8549,鍔,鍔,e4,
8550,鐨,鐨,fei4,
8551,餉,餉,xiang3,
8552,騛,騛,fei1,
8553,鯛,鯛,diao1,
8554,鰤,鰤,shi1,
8555,鳳,鳳,feng4,
8556,鵂,鵂,xiu1,
8557,鶢,鶢,yuan2,
8558,鶳,鶳,shi1,
8559,黋,黋,kuang4,
8560,齢,齢,ling2,
8561,磚,磚,zhuan1,
8562,緲,緲,miao3,
8563,繳,繳,jiao3,
8564,聝,聝,guo2,
8565,膴,膴,wu3,
8566,芵,芵,jue2,
8567,藫,藫,tan2,
8568,覓,覓,mi4,
8569,誕,誕,dan4,
8570,誡,誡,jie4,
8571,貎,貎,ni2,
8572,賄,賄,hui4,
8573,跰,跰,beng4,
8574,踥,踥,qie4,
8575,迆,迆,tuo2,
8576,逕,逕,jing4,
8577,逤,逤,suo4,
8578,鏢,鏢,biao1,
8579,鏤,鏤,lou4,
8580,鑄,鑄,zhu4,
8581,鑽,鑽,zuan4,
8582,頷,頷,han4,
8583,鴉,鴉,ya1,
8584,鴰,鴰,gua1,
8585,麅,麅,pao2,
8586,礱,礱,long2,
8587,祿,祿,lu4,
8588,缷,缷,xie4,
8589,虙,虙,fu2,
8590,齗,齗,yan3,
8591,裓,裓,ge2,
8592,铹,鐒,lao2,lawrencium
8593,睙,睙,lie4,
8594,矟,矟,shuo4,
8595,硣,硣,xiao1,
8596,磹,磹,dian4,
8597,礀,礀,jian4,
8598,禮,禮,li3,
8599,秶,秶,zi1,
8600,窇,窇,bao2,
8601,竷,竷,kan3,
8602,笣,笣,bao1,
8603,篃,篃,mei4,
8604,簬,簬,lu4,
8605,簯,簯,qi3,
8606,粓,粓,gan1,
8607,粶,粶,lu4,
8608,紋,紋,wen2,
8609,紓,紓,shu1,
8610,絞,絞,jiao3,
8611,緹,緹,ti2,
8612,縷,縷,lv3,
8613,縼,縼,xuan4,
8614,繆,繆,miao4,
8615,繕,繕,shan4,
8616,繚,繚,liao2,
8617,繞,繞,rao4,
8618,绤,绤,xi4,
8619,罆,罆,guan4,
8620,羈,羈,ji1,
8621,翆,翆,cui4,
8622,翑,翑,yu4,
8623,聵,聵,kui4,
8624,脵,脵,gu3,
8625,臄,臄,ju1,
8626,茽,茽,zhong4,
8627,莊,莊,zhuang1,
8628,莢,莢,jia2,
8629,莵,莵,tu4,
8630,菕,菕,lun2,
8631,蓛,蓛,ce4,
8632,蓷,蓷,tui1,
8633,蓸,蓸,cao2,
8634,蔘,蔘,shen1,
8635,蔞,蔞,lou2,
8636,蕘,蕘,yao2,
8637,蕼,蕼,si4,
8638,薔,薔,qiang2,
8639,藖,藖,qian1,
8640,藢,藢,zhi3,
8641,藶,藶,li4,
8642,蛢,蛢,ping2,
8643,蟯,蟯,nao2,
8644,蠄,蠄,qin2,
8645,蠈,蠈,zei2,
8646,蠎,蠎,mang3,
8647,蠣,蠣,li4,
8648,襪,襪,wa4,
8649,覙,覙,zhen3,
8650,訑,訑,yi2,
8651,訣,訣,jue2,
8652,詰,詰,jie2,
8653,詸,詸,mi2,
8654,誰,誰,shui2,
8655,諏,諏,zhou1,
8656,諛,諛,yu2,
8657,諮,諮,zi1,
8658,諱,諱,hui4,
8659,謥,謥,cong4,
8660,謨,謨,mo2,
8661,譫,譫,zhan1,
8662,貋,貋,an4,
8663,貛,貛,huan1,
8664,貫,貫,guan4,
8665,賓,賓,bin1,
8666,賞,賞,shang3,
8667,贁,贁,bai4,
8668,贂,贂,chen3,
8669,贉,贉,dan4,
8670,趤,趤,dang4,
8671,趯,趯,yue4,
8672,趶,趶,wu1,
8673,跔,跔,ju1,
8674,踴,踴,yong3,
8675,蹆,蹆,tui3,
8676,塥,塥,ge2,dry clay lump
8677,輝,輝,hui1,
8678,輰,輰,yang2,
8679,輿,輿,yu2,
8680,轂,轂,gu1,
8681,邁,邁,mai4,
8682,邼,邼,kuang1,
8683,釟,釟,ba1,
8684,釠,釠,luan4,
8685,釣,釣,diao4,
8686,鈉,鈉,na4,
8687,鈴,鈴,ling2,
8688,鈺,鈺,yu4,
8689,鉂,鉂,shi3,
8690,銊,銊,hui4,
8691,銘,銘,ming2,
8692,鋤,鋤,chu2,
8693,鋭,鋭,dui4,
8694,錃,錃,pi1,
8695,錈,錈,juan3,
8696,漭,漭,mang3,vast/expansive (of water)
8697,錨,錨,mao2,
8698,鍤,鍤,cha1,
8699,鏆,鏆,guan4,
8700,鐖,鐖,ji1,
8701,鐧,鐧,jian1,
8702,鐳,鐳,lei2,
8703,鑱,鑱,chan2,
8704,鑾,鑾,luan2,
8705,镃,镃,zi1,
8706,閬,閬,lang2,
8707,閾,閾,yu4,
8708,閿,閿,wen2,
8709,陜,陜,xia2,
8710,陝,陝,shan3,
8711,霠,霠,yin1,
8712,鞏,鞏,gong3,
8713,鞖,鞖,sui1,
8714,韨,韨,fu2,
8715,韼,韼,peng2,
8716,韽,韽,an1,
8717,頒,頒,ban1,
8718,頤,頤,yi2,
8719,顛,顛,dian1,
8720,飳,飳,tou3,
8721,飸,飸,tao1,
8722,餆,餆,yao2,
8723,館,館,guan3,
8724,饅,饅,man2,
8725,駐,駐,zhu4,
8726,駡,駡,ma4,
8727,駷,駷,song3,
8728,騁,騁,cheng3,
8729,騫,騫,qian1,
8730,騷,騷,sao1,
8731,騼,騼,lu4,
8732,髕,髕,bin4,
8733,魜,魜,ren2,
8734,鰫,鰫,yong2,
8735,鱗,鱗,lin2,
8736,鱽,鱽,dao1,
8737,鲬,鲬,yong3,
8738,鴻,鴻,hong2,
8739,鶆,鶆,lai2,
8740,鶊,鶊,geng1,
8741,鷳,鷳,xian2,
8742,鷿,鷿,pi4,
8743,鸁,鸁,luo2,
8744,麞,麞,zhang1,
8745,鼏,鼏,mi4,
8746,鼜,鼜,qi4,
8747,鼫,鼫,shi2,
8748,齦,齦,yin2,
8749,,,,
8750,,,,
8751,,,,
8752,,,,
8753,,,,
8754,盬,盬,gu3,
8755,祅,祅,yao1,
8756,禡,禡,ma4,
8757,禭,禭,sui4,
8758,糱,糱,nie4,
8759,縂,縂,zong3,
8760,蠥,蠥,nie4,
8761,軷,軷,ba2,
8762,鄮,鄮,mao4,
8763,釱,釱,di4,
8764,銦,銦,yin1,
8765,錣,錣,zhui4,
8766,鑢,鑢,lv4,
8767,钑,钑,xi4,
8768,饟,饟,xiang3,
8769,鯅,鯅,shan1,
8770,鼊,鼊,bi4,
8771,,,,
8772,簫,簫,xiao1,
8773,粛,粛,su4,
8774,粻,粻,zhang1,
8775,饈,饈,xiu1,
8776,盌,盌,wan3,
8777,瞂,瞂,fa2,
8778,鋅,鋅,xin1,
8779,靮,靮,di2,
8780,盨,盨,xu3,
8781,県,県,xian4,
8782,箥,箥,bo3,
8783,簕,簕,le4,
8784,臖,臖,xing4,
8785,鎔,鎔,rong2,
8786,鏐,鏐,liao2,
8787,顔,顔,ya2,
8788,盿,盿,min2,
8789,萵,萵,wo1,
8790,蔊,蔊,han3,
8791,覥,覥,tian3,
8792,貲,貲,zi1,
8793,驢,驢,lv2,
8794,鶸,鶸,ruo4,
8795,磑,磑,wei4,
8796,窎,窎,diao4,
8797,詒,詒,yi2,
8798,鉔,鉔,za1,
8799,鏱,鏱,zhang1,
8800,隺,隺,he4,
8801,饜,饜,yan4,
8802,荘,荘,zhuang1,
8803,蒻,蒻,ruo4,
8804,蔴,蔴,ma2,
8805,裛,裛,yi4,
8806,鈙,鈙,qin2,
8807,鎋,鎋,xia2,
8808,鑀,鑀,ai4,
8809,髴,髴,fei4,
8810,鴓,鴓,bi4,
8811,鸴,鸴,xue2,
8812,黿,黿,yuan2,
8813,秹,秹,ren3,
8814,茢,茢,lie4,
8815,蘁,蘁,e4,
8816,蚑,蚑,qi2,
8817,鏻,鏻,lin2,
8818,霤,霤,liu4,
8819,霩,霩,kuo4,
8820,頺,頺,tui2,
8821,餚,餚,yao2,
8822,鯂,鯂,su1,
8823,籔,籔,shu3,
8824,蕁,蕁,tan2,
8825,蘘,蘘,xiang1,
8826,雑,雑,za2,
8827,鬶,鬶,gui1,
8828,鯵,鯵,shen1,
8829,鰧,鰧,teng,
8830,鱂,鱂,jiang1,
8831,鳂,鳂,wei1,
8832,鵟,鵟,kuang2,
8833,盠,盠,li2,
8834,盳,盳,wang4,
8835,盽,盽,feng1,
8836,眃,眃,yun2,
8837,眏,眏,yang1,
8838,睧,睧,hun1,
8839,硄,硄,guang1,
8840,碔,碔,wu3,
8841,碦,碦,ke4,
8842,碸,碸,feng1,
8843,磃,磃,ti2,
8844,礘,礘,e4,
8845,礮,礮,pao4,
8846,祘,祘,suan4,
8847,禤,禤,xuan1,
8848,秌,秌,qiu1,
8849,秙,秙,ku4,
8850,秢,秢,ling2,
8851,稧,稧,qie4,
8852,稬,稬,nuo4,
8853,稲,稲,dao4,
8854,稸,稸,xu4,
8855,穜,穜,tong2,
8856,竒,竒,qi2,
8857,筶,筶,gao3,
8858,篬,篬,qiang1,
8859,籒,籒,zhou4,
8860,籜,籜,tuo4,
8861,籞,籞,yu4,
8862,籶,籶,shen1,
8863,糂,糂,san1,
8864,糉,糉,zong4,
8865,綡,綡,liang2,
8866,綶,綶,guo3,
8867,緄,緄,gun3,
8868,緗,緗,xiang1,
8869,緼,緼,wen1,
8870,縁,縁,yuan2,
8871,縋,縋,zhui4,
8872,縞,縞,gao3,
8873,繤,繤,zuan3,
8874,繧,繧,yun2,
8875,繬,繬,se4,
8876,纃,纃,qi2,
8877,纉,纉,zuan3,
8878,纒,纒,chan2,
8879,纗,纗,zui1,
8880,罯,罯,an3,
8881,羀,羀,liu3,
8882,耴,耴,yi4,
8883,肍,肍,qiu2,
8884,腨,腨,shuan4,
8885,膗,膗,chuai2,
8886,膟,膟,lu4,
8887,舦,舦,tai4,
8888,艊,艊,bo2,
8889,菄,菄,dong1,
8890,葾,葾,yuan1,
8891,蒕,蒕,yun1,
8892,蒘,蒘,na2,
8893,蒧,蒧,dian3,
8894,蓃,蓃,sou1,
8895,蓆,蓆,xi2,
8896,蔱,蔱,sha1,
8897,蘔,蘔,jiong3,
8898,蟨,蟨,jue2,
8899,蠪,蠪,long2,
8900,襖,襖,ao3,
8901,誇,誇,kua1,
8902,謟,謟,tao1,
8903,讙,讙,huan1,
8904,谽,谽,han1,
8905,踨,踨,zong1,
8906,躉,躉,dun3,
8907,躱,躱,duo3,
8908,輗,輗,yi4,
8909,釔,釔,yi3,
8910,鋕,鋕,zhi4,
8911,鎚,鎚,dui1,
8912,韆,韆,qian1,
8913,鯶,鯶,huan4,
8914,鳋,鰠,sao1,
8915,鹒,鹒,geng1,
8916,篭,篭,long2,
8917,縜,縜,yun2,
8918,腣,腣,di4,
8919,赲,赲,li4,
8920,馻,馻,yun3,
8921,磞,磞,peng1,
8922,睕,睕,wan1,
8923,瞜,瞜,lv2,
8924,碠,碠,ding4,
8925,磽,磽,qiao3,
8926,簘,簘,xiao1,
8927,腃,腃,quan1,
8928,腵,腵,jia1,
8929,蓳,蓳,jin3,
8930,覇,覇,ba4,
8931,醱,醱,po1,
8932,銝,銝,xiu1,
8933,巛,巛,chuan1,
8934,鐴,鐴,bei4,
8935,鑵,鑵,guan4,
8936,隩,隩,yu4,
8937,颺,颺,yang2,
8938,飮,飮,yin3,
8939,飰,飰,fan4,
8940,餇,餇,tong2,
8941,饐,饐,yi4,
8942,痃,痃,xuan2,
8943,駞,駞,tuo2,
8944,鴜,鴜,ci2,
8945,,,,
8946,,,,
8947,睅,睅,han4,
8948,睍,睍,xian4,
8949,碭,碭,dang4,
8950,碽,碽,gong1,
8951,磸,磸,ding4,
8952,礉,礉,he2,
8953,礽,礽,reng2,
8954,祾,祾,ling2,
8955,禌,禌,zi1,
8956,筥,筥,ju3,
8957,簴,簴,ju4,
8958,紣,紣,zu2,
8959,絍,絍,ren4,
8960,縆,縆,geng1,
8961,繀,繀,cui3,
8962,繃,繃,beng1,
8963,羕,羕,yang4,
8964,羵,羵,fen2,
8965,耇,耇,gou3,
8966,聫,聫,lian2,
8967,脗,脗,wen3,
8968,臯,臯,gao1,
8969,艁,艁,zao4,
8970,艂,艂,feng2,
8971,茞,茞,chen2,
8972,葨,葨,wei1,
8973,蒄,蒄,guan1,
8974,蒭,蒭,chu2,
8975,薂,薂,xi2,
8976,藯,藯,wei4,
8977,蜆,蜆,xian3,
8978,螑,螑,xiu4,
8979,蟼,蟼,jing3,
8980,衟,衟,dao4,
8981,褑,褑,yuan2,
8982,褠,褠,gou1,
8983,訐,訐,ji4,
8984,訔,訔,yin2,
8985,詖,詖,bi4,
8986,詗,詗,xiong4,
8987,詪,詪,hen3,
8988,諈,諈,zhui4,
8989,諑,諑,zhuo2,
8990,讌,讌,yan4,
8991,豗,豗,hui1,
8992,豷,豷,yi4,
8993,貗,貗,yu2,
8994,貣,貣,te4,
8995,賯,賯,min2,
8996,贋,贋,yan4,
8997,冱,冱,hu4,congealed/frozen
8998,輀,輀,er2,
8999,蒈,蒈,kai3,
9000,轓,轓,fan1,
9001,迋,迋,wang4,
9002,逓,逓,di4,
9003,鄺,鄺,kuang4,
9004,酳,酳,yin4,
9005,鈪,鈪,ngag,
9006,尜,尜,ga2,
9007,鐐,鐐,liao4,
9008,轷,軤,hu1,
9009,霘,霘,dong4,
9010,鞄,鞄,pao2,
9011,騧,騧,gua1,
9012,髽,髽,zhua1,
9013,魣,魣,yu2,
9014,鯀,鯀,gun3,
9015,鰰,鰰,shen2,
9016,鴹,鴹,yang2,
9017,鼪,鼪,sheng1,
9018,龔,龔,gong1,
9019,秊,秊,,
9020,,,,
9021,眮,眮,tong2,
9022,笀,笀,mang2,
9023,籣,籣,lan2,
9024,藑,藑,qiong2,
9025,垲,塏,kai3,dry terrain
9026,鍳,鍳,jian4,
9027,鵬,鵬,peng2,
9028,禔,禔,zhi1,
9029,穯,穯,se4,
9030,茿,茿,zhu2,
9031,莂,莂,bie2,
9032,薃,薃,hao4,
9033,襛,襛,nong2,
9034,谻,谻,ji2,
9035,賚,賚,lai4,
9036,魳,魳,shi1,
9037,鵄,鵄,chi1,
9038,,,,
9039,穄,穄,ji4,
9040,穵,穵,ya4,
9041,篛,篛,na4,
9042,簑,簑,sui1,
9043,絭,絭,juan4,
9044,緅,緅,zou1,
9045,緍,緍,min3,
9046,罇,罇,zun1,
9047,耑,耑,zhuan1,
9048,艒,艒,mo4,
9049,豠,豠,chu2,
9050,蹎,蹎,dian1,
9051,辢,辢,la4,
9052,醻,醻,shou4,
9053,鐍,鐍,yu4,
9054,鑮,鑮,bo2,
9055,闍,闍,du1,
9056,頳,頳,cheng1,
9057,驈,驈,yu4,
9058,髲,髲,bi4,
9059,鱮,鱮,yu2,
9060,麰,麰,mou2,
9061,鼄,鼄,zhu1,
9062,鼅,鼅,zhi1,
9063,鼖,鼖,fen2,
9064,,,,
9065,眣,眣,die2,
9066,睎,睎,xi1,
9067,瞣,瞣,huan4,
9068,矀,矀,mei2,
9069,硊,硊,wei3,
9070,碅,碅,1-Jun,
9071,磪,磪,cui1,
9072,礒,礒,yi3,
9073,禞,禞,gao4,
9074,秠,秠,pi1,
9075,穙,穙,pu2,
9076,穱,穱,jue2,
9077,窯,窯,yao2,
9078,竢,竢,si4,
9079,笍,笍,zhui4,
9080,筩,筩,yong3,
9081,篳,篳,bi4,
9082,簠,簠,fu3,
9083,粃,粃,bi3,
9084,粖,粖,mo4,
9085,糓,糓,gu3,
9086,糺,糺,jiu1,
9087,紭,紭,hong2,
9088,紾,紾,tian3,
9089,絶,絶,jue2,
9090,綅,綅,qin1,
9091,繂,繂,lv4,
9092,繋,繋,ji4,
9093,繣,繣,hua4,
9094,罙,罙,mi2,
9095,罥,罥,juan4,
9096,罼,罼,bi4,
9097,羗,羗,you3,
9098,羜,羜,zhu4,
9099,翭,翭,hou2,
9100,耮,耮,lao4,
9101,聸,聸,dan1,
9102,肸,肸,bi4,
9103,胹,胹,er2,
9104,脣,脣,chun2,
9105,腬,腬,rou2,
9106,膄,膄,shou4,
9107,膆,膆,su4,
9108,膋,膋,liao2,
9109,臕,臕,biao1,
9110,舃,舃,tuo1,
9111,艫,艫,lu2,
9112,艭,艭,shuang1,
9113,艶,艶,yan4,
9114,艼,艼,ding3,
9115,荢,荢,yu2,
9116,荳,荳,dou4,
9117,萚,萚,tuo4,
9118,蓗,蓗,zong3,
9119,蓱,蓱,ping2,
9120,蕋,蕋,juan3,
9121,蕟,蕟,fa4,
9122,薐,薐,leng2,
9123,薠,薠,fan2,
9124,藺,藺,lin4,
9125,蘓,蘓,su1,
9126,蘪,蘪,mei2,
9127,虵,虵,ye3,
9128,蚾,蚾,bo3,
9129,蛖,蛖,bang4,
9130,蛜,蛜,yi1,
9131,蝍,蝍,ji2,
9132,蝨,蝨,shi1,
9133,蟂,蟂,xiao1,
9134,蟜,蟜,jiao3,
9135,蠏,蠏,xie4,
9136,衕,衕,dong4,
9137,衘,衘,yu4,
9138,袟,袟,zhi4,
9139,袬,袬,yu4,
9140,誾,誾,yin2,
9141,譅,譅,se4,
9142,譌,譌,e2,
9143,譸,譸,zhou1,
9144,讜,讜,dang3,
9145,趝,趝,jian4,
9146,趡,趡,wei3,
9147,跾,跾,chou1,
9148,踀,踀,chu4,
9149,踸,踸,chen3,
9150,蹡,蹡,qiang1,
9151,垌,垌,dong4,
9152,蹳,蹳,bo1,
9153,躛,躛,wei4,
9154,躩,躩,jue2,
9155,躶,躶,luo3,
9156,軏,軏,yue4,
9157,軬,軬,fan4,
9158,輵,輵,ya4,
9159,轗,轗,kan3,
9160,轥,轥,lin4,
9161,逷,逷,ti4,
9162,遈,遈,shi2,
9163,邌,邌,li2,
9164,鄟,鄟,zhuan1,
9165,醎,醎,jian3,
9166,釭,釭,gang1,
9167,鈸,鈸,bo2,
9168,怊,怊,chao1,
9169,銌,銌,zun4,
9170,鋂,鋂,mei2,
9171,鋎,鋎,han4,
9172,鍐,鍐,wan3,
9173,鎴,鎴,xi2,
9174,鎸,鎸,juan1,
9175,鑘,鑘,lei2,
9176,閔,閔,min3,
9177,雋,雋,4-Jun,
9178,膪,膪,chuai4,
9179,霣,霣,yun3,
9180,靃,靃,huo4,
9181,韍,韍,fu2,
9182,颩,颩,diao1,
9183,飦,飦,gan1,
9184,餔,餔,bu1,
9185,駋,駋,zhao1,
9186,騄,騄,lu4,
9187,骩,骩,wei3,
9188,骻,骻,kua4,
9189,骾,骾,geng3,
9190,鬙,鬙,seng1,
9191,鬽,鬽,mei4,
9192,魫,魫,shen3,
9193,鯈,鯈,tiao2,
9194,鯩,鯩,lun2,
9195,鯬,鯬,li2,
9196,鰌,鰌,qiu1,
9197,鲓,鲓,kao4,
9198,鴂,鴂,gui1,
9199,鶍,鶍,yi4,
9200,鶠,鶠,yan3,
9201,鷁,鷁,yi4,
9202,鷖,鷖,yi1,
9203,鸇,鸇,zhan1,
9204,鸘,鸘,shuang1,
9205,鸧,鸧,qiang1,
9206,鹙,鹙,qiu1,
9207,麏,麏,1-Jun,
9208,黮,黮,dan3,
9209,齯,齯,ni2,
9210,龓,龓,long2,
9211,盓,盓,yu1,
9212,眕,眕,zhen3,
9213,睘,睘,qiong2,
9214,睩,睩,lu4,
9215,矂,矂,sao4,
9216,矵,矵,diao1,
9217,矺,矺,da1,
9218,砪,砪,mu3,
9219,硂,硂,quan2,
9220,碒,碒,yin2,
9221,磣,磣,chen3,
9222,祤,祤,yu3,
9223,禩,禩,si4,
9224,稑,稑,lu4,
9225,穐,穐,qiu1,
9226,穛,穛,bo2,
9227,竂,竂,liao2,
9228,笉,笉,qin3,
9229,篟,篟,qian4,
9230,篺,篺,pi2,
9231,紂,紂,zhou4,
9232,紻,紻,yang3,
9233,綹,綹,liu3,
9234,緐,緐,fan2,
9235,縈,縈,ying2,
9236,繖,繖,san3,
9237,繯,繯,huan2,
9238,繴,繴,bi4,
9239,纀,纀,pu2,
9240,羉,羉,luan2,
9241,翈,翈,xia2,
9242,耡,耡,chu2,
9243,腀,腀,lun2,
9244,艩,艩,qi2,
9245,苅,苅,yi4,
9246,莁,莁,wu2,
9247,菞,菞,li2,
9248,菳,菳,qin1,
9249,萈,萈,huan2,
9250,蒁,蒁,shu4,
9251,蒑,蒑,yin1,
9252,蓔,蓔,yao3,
9253,蓕,蓕,gui4,
9254,蔙,蔙,xuan4,
9255,蔿,蔿,wei3,
9256,蕧,蕧,fu4,
9257,薆,薆,ai4,
9258,薗,薗,yuan2,
9259,薝,薝,zhan1,
9260,藀,藀,ying2,
9261,蘌,蘌,yu3,
9262,虋,虋,men2,
9263,蚿,蚿,xian2,
9264,蜫,蜫,kun1,
9265,蜽,蜽,liang3,
9266,螥,螥,cang1,
9267,蠚,蠚,he1,
9268,袽,袽,ru2,
9269,裶,裶,fei1,
9270,裺,裺,an1,
9271,褣,褣,rong2,
9272,褸,褸,lv3,
9273,詅,詅,ling2,
9274,詇,詇,yang4,
9275,詐,詐,zha4,
9276,誻,誻,ta4,
9277,諧,諧,xie2,
9278,謚,謚,yi4,
9279,豧,豧,fu1,
9280,貮,貮,er4,
9281,賡,賡,geng1,
9282,賱,賱,yun4,
9283,赑,赑,bi4,
9284,赹,赹,qiong2,
9285,赽,赽,gui4,
9286,踃,踃,qiao4,
9287,蹞,蹞,kui3,
9288,蹧,蹧,zao1,
9289,躻,躻,kong1,
9290,躿,躿,kang1,
9291,輻,輻,fu2,
9292,郟,郟,jia2,
9293,鄑,鄑,zi1,
9294,酼,酼,hai3,
9295,醁,醁,lu4,
9296,醕,醕,chun2,
9297,醥,醥,piao3,
9298,釪,釪,yu2,
9299,鈵,鈵,bing3,
9300,銒,銒,jian1,
9301,銙,銙,kua3,
9302,鋺,鋺,yuan1,
9303,錗,錗,wei4,
9304,錥,錥,yu4,
9305,鍓,鍓,ji2,
9306,鍟,鍟,sheng1,
9307,鎍,鎍,se4,
9308,鎘,鎘,ge2,
9309,鏿,鏿,cheng1,
9310,鐎,鐎,jiao1,
9311,鐤,鐤,ding3,
9312,鐿,鐿,yi4,
9313,鑊,鑊,huo4,
9314,锧,锧,zhi4,
9315,閧,閧,hong4,
9316,闛,闛,tang1,
9317,隝,隝,dao3,
9318,隥,隥,deng4,
9319,隦,隦,pi2,
9320,靄,靄,ai3,
9321,靱,靱,ren4,
9322,鞪,鞪,mou2,
9323,鞺,鞺,tang1,
9324,鞿,鞿,ji1,
9325,韟,韟,gao1,
9326,顀,顀,chui2,
9327,飀,飀,liu2,
9328,飥,飥,tuo1,
9329,飪,飪,ren4,
9330,餒,餒,nei3,
9331,饆,饆,bi4,
9332,馿,馿,lv2,
9333,癀,癀,huang2,
9334,驦,驦,shuang1,
9335,髉,髉,bo2,
9336,鬉,鬉,zong1,
9337,鬸,鬸,liu4,
9338,魛,魛,dao1,
9339,鳷,鳷,zhi1,
9340,鵋,鵋,ji4,
9341,鵏,鵏,bu1,
9342,鵨,鵨,shu1,
9343,鵼,鵼,kong1,
9344,鷵,鷵,tu2,
9345,鷼,鷼,xian2,
9346,鸍,鸍,mi2,
9347,鸓,鸓,lei3,
9348,鸖,鸖,he4,
9349,鹠,鹠,liu2,
9350,黶,黶,yan3,
9351,鼉,鼉,tuo2,
9352,齰,齰,ze2,
9353,碀,碀,cheng2,
9354,礇,礇,yu4,
9355,禪,禪,chan2,
9356,筣,筣,li2,
9357,箏,箏,zheng1,
9358,糧,糧,liang2,
9359,紐,紐,niu3,
9360,紳,紳,shen1,
9361,綀,綀,shu1,
9362,緱,緱,gou1,
9363,缾,缾,ping2,
9364,羷,羷,lian3,
9365,耊,耊,die2,
9366,臚,臚,lu2,
9367,艍,艍,ju1,
9368,葏,葏,jian1,
9369,蠅,蠅,ying2,
9370,詛,詛,zu3,
9371,誽,誽,na2,
9372,諂,諂,chan3,
9373,賂,賂,lu4,
9374,輧,輧,peng1,
9375,輽,輽,ben4,
9376,釦,釦,kou4,
9377,鈕,鈕,niu3,
9378,鏍,鏍,luo2,
9379,鏽,鏽,xiu4,
9380,鐲,鐲,zhuo2,
9381,颱,颱,tai2,
9382,饝,饝,mo2,
9383,騇,騇,she4,
9384,髏,髏,lou2,
9385,腂,腂,lei3,
9386,臗,臗,kun1,
9387,眀,眀,ming2,
9388,砫,砫,zhu3,
9389,祙,祙,mei4,
9390,祳,祳,shen4,
9391,粧,粧,zhuang1,
9392,蕣,蕣,shun4,
9393,觓,觓,qiu2,
9394,趹,趹,gui4,
9395,鄍,鄍,ming2,
9396,鈡,鈡,zhong1,
9397,羭,羭,yu2,
9398,蝄,蝄,wang3,
9399,衸,衸,jie4,
9400,謡,謡,yao2,
9401,閏,閏,run4,
9402,盪,盪,dang4,
9403,眲,眲,ne4,
9404,睋,睋,e2,
9405,矃,矃,ning3,
9406,矒,矒,meng2,
9407,硟,硟,chan4,
9408,碩,碩,shuo4,
9409,磄,磄,tang2,
9410,礂,礂,xi1,
9411,礊,礊,ke4,
9412,祰,祰,gao4,
9413,祹,祹,tao2,
9414,禐,禐,yuan4,
9415,秳,秳,kuo4,
9416,秼,秼,zhu1,
9417,稄,稄,xun4,
9418,稇,稇,kun3,
9419,稈,稈,gan3,
9420,稘,稘,ji1,
9421,稙,稙,zhi4,
9422,穢,穢,hui4,
9423,竸,竸,jing4,
9424,竾,竾,chi2,
9425,笐,笐,hang2,
9426,笜,笜,zhu2,
9427,筂,筂,chi2,
9428,箒,箒,zhou3,
9429,箛,箛,gu1,
9430,箞,箞,qian1,
9431,箤,箤,zu2,
9432,箷,箷,yi2,
9433,箹,箹,yao4,
9434,箿,箿,ji2,
9435,篜,篜,zheng1,
9436,簞,簞,dan1,
9437,簤,簤,dai4,
9438,簨,簨,zhuan4,
9439,簹,簹,dang1,
9440,簽,簽,qian1,
9441,籬,籬,li2,
9442,粔,粔,ju4,
9443,粸,粸,qi2,
9444,紇,紇,ge1,
9445,紝,紝,ren4,
9446,紺,紺,gan4,
9447,絆,絆,ban4,
9448,絳,絳,jiang4,
9449,綄,綄,huan2,
9450,綊,綊,xie2,
9451,綏,綏,sui2,
9452,綒,綒,fu1,
9453,綔,綔,hu4,
9454,綗,綗,jiong3,
9455,綴,綴,zhui4,
9456,緝,緝,ji1,
9457,緞,緞,duan4,
9458,緦,緦,si1,
9459,緰,緰,tou2,
9460,緶,緶,bian4,
9461,縣,縣,xian4,
9462,縹,縹,piao1,
9463,繜,繜,zun1,
9464,繝,繝,jian4,
9465,繩,繩,sheng2,
9466,纏,纏,chan2,
9467,罃,罃,ying1,
9468,罝,罝,ju1,
9469,罰,罰,fa2,
9470,羴,羴,shan1,
9471,翢,翢,dao4,
9472,聡,聡,cong1,
9473,聹,聹,ning2,
9474,聻,聻,ni3,
9475,聾,聾,long2,
9476,脕,脕,wan4,
9477,脟,脟,lie4,
9478,脳,脳,nao3,
